number_e164,label,category,confidence,risk_level,source,updated_at
33162000378,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000379,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000380,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000381,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000382,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000383,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000384,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000385,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000386,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000387,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000388,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000389,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000390,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000391,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000392,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000393,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000394,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000395,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000396,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000397,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000398,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000399,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000400,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000401,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000402,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000403,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000404,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000405,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000406,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000407,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000408,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000409,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000410,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000411,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000412,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000413,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000414,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000415,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000416,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000417,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000418,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000419,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000420,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000421,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000422,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000423,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000424,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000425,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000426,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000427,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000428,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000429,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000430,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000431,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000432,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000433,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000434,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000435,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000436,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000437,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000438,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000439,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000440,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000441,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000442,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000443,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000444,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000445,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000446,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000447,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000448,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000449,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000450,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000451,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000452,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000453,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000454,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000455,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000456,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000457,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000458,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000459,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000460,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000461,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000462,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000463,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000464,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000465,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000466,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000467,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000468,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000469,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000470,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000471,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000472,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000473,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000474,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000475,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000476,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000477,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000478,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000479,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000480,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000481,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000482,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000483,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000484,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000485,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000486,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000487,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000488,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000489,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000490,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000491,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000492,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000493,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000494,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000495,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000496,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000497,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000498,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000499,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000500,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000501,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000502,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000503,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000504,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000505,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000506,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000507,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000508,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000509,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000510,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000511,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000512,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000513,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000514,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000515,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000516,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000517,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000518,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000519,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000520,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000521,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000522,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000523,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000524,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000525,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000526,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000527,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000528,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000529,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000530,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000531,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000532,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000533,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000534,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000536,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000537,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000538,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000539,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000540,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000541,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000542,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000543,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000544,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000545,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000546,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000547,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000548,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000549,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000550,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000551,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000552,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000553,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000554,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000555,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000556,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000557,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000558,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000559,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000560,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000561,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000562,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000563,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000564,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000565,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000566,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000567,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000568,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000569,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000570,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000571,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000572,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000573,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000574,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000575,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000576,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000577,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000578,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000579,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000580,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000581,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000582,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000583,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000584,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000585,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000586,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000587,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000588,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000589,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000590,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000591,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000592,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000593,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000594,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000595,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000596,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000597,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000598,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000599,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000600,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000601,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000602,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000603,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000604,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000605,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000606,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000607,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000609,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000610,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000611,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000612,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000613,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000614,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000615,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000616,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000617,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000618,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000619,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000620,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000621,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000622,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000623,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000624,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000625,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000626,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000627,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000628,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000629,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000630,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000631,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000632,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000633,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000634,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000635,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000636,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000637,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000638,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000639,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000640,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000641,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000642,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000643,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000644,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000645,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000646,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000647,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000648,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000649,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000650,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000651,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000652,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000653,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000654,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000655,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000656,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000657,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000658,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000659,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000660,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000661,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000662,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000663,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000664,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000665,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000666,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000667,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000668,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000669,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000670,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000671,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000672,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000673,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000674,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000675,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000676,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000678,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000679,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000680,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000681,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000682,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000683,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33162000684,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
